label,text
1,"Twitter, Google and Facebook are burying the FBI criminal investigation of Clinton. Very dishonest media!"
1,"An amendment to the House health reform bill ""puts new restrictions on women's access to abortion coverage in the private health insurance market even when they would pay premiums with their own money."""
1,Says Barack Obama is getting his nominees confirmed faster than President (George W.) Bush was at the same time in his second term.
1,This race will be the Democrats top target this November.
1,"When it comes to urgency on passing a budget repair bill, theres no rush on this thing because the fiscal year doesnt end until June 30, 2011."
0,"Says Abraham Lincoln tried to buy slavesfreedom in border states, but the states all rejected it."
1,"The Doherty Campaign, unlike the Cicilline Campaign, is funded mostly by individual donors -- not the big PACs that Cicilline relies on."
1,"Says the health care law rations care, like systems in Canada and Great Britain."
0,Measles is one of the most common causes of child blindness worldwide.
1,"Ending federal funding for National Public Radio would jeopardize 9,000 jobs."
1,"Even after Obamacare is fully implemented, there still will be tens of millions of people not covered."
1,"Lots of studies seem to indicate that minors find it very easy to get marijuana, easier than to get alcohol."
1,"Over the past eight years, black youth unemployment is up."
0,"Already this calendar year, since January 1, we have had more than 20,000 people come across the border, apprehended, unauthorized."
0,Latina who enthusiastically supported Donald Trump on stage in Las Vegas in October 2015 has been deported.
0,"U.S. forces in Iraq and Afghanistan include a ""few thousand that are still green card holders who are not even citizens of this country."""
1,"Says Tom Nelson backed higher taxes on Social Security, costing Wisconsin seniors $95 million."
0,"During the Bush administration, you actually had a prominent liberal write a book about how Bush was preparing for a fascist takeover of this country."
1,You don't even have to go outside Obama's campaign to find advisers who are anti-Israel.
1,"Says that in 2011, Oregon had the second fastest growing economy in the nation."
0,Georgia has more illegal aliens than the state of Arizona.
1,The United States is one of only seven nations that allows elective abortions after 20 weeks post-fertilization.
1,"New Jersey alone, my home state, is facing a ten-and-a-half billion dollar shortfall in its 2012 fiscal budget. This means more cuts in state and local spending for education, which means our kids are hurt."
1,The biggest contribution behind a decrease in U.S. unemployment was 1.2 million people leaving the workforce
1,Barack Obama has the longest track record of any candidate in this election in support of the 'Bridge To Nowhere.' 
0,Says Lee Fisher wanted a $1.1 billion tax increase which could have driven countless jobs out of state.
1,"Recent census data shows that the average American family spends over $13,000 a year for health care coverage."
1,On allowing Shelby Countys schools merger commission to finish work before allowing any new merger legislation.
1,"13,000 Floridians are able to vote -- but their governor wont tell them."
1,Rhode Island is leading our nation in foreclosures.
1,"Contends that President Obama literally said (if) his cap-and-trade proposals were to pass, that utility rates, his words now, would, necessarily skyrocket."
1,"Since Obamacare became law, most of our new jobs have been part-time jobs."
0,The accuracy of the Obama tax calculator
0,Seven of the 10 highest-income counties in the country ring the city of Washington D.C.
1,"Through competition as governor, I got agreements to build a nearly $40-billion natural gas pipeline."
1,"Barack Obama's plan calls for ""mandates and fines for small businesses."""
1,"In the last 10 years, Georgias middle class income has dropped $6,500."
1,"Vice President Joe Biden's meeting ""with the transparency and accountability board . . . was closed to the public."""
0,"For the first time in 35 years, we have more businesses dying than we do starting."
0,"Mitt Romney previously believed ""that abortion should be safe and legal in this country."" Now he is ""prolife."""
1,[Eighty-five percent] of the funds collected in each county will be redistributed elsewhere -- not spent in the county in which it is collected.
1,A Census Bureau worker says he was told to skew information to bring the unemployment rate down as we headed into an election season.
0,The Obama administration increased the deportation of illegal immigrants convicted of crimes by 70 percent.
1,Oregon is the most trade-dependent state in the nation
1,Upwards of 90 percent of women seeking an abortion decide not to have an abortion after seeing an ultrasound.
1,"Says Rep. Tammy Duckworth has been a staunch supporter of expanding the spending, size and reach of the IRS."
0,The Austin Tea Party and an ultra-conservative millionaire are behind the campaign against the citys light-rail proposition.
0,"With one stroke of his pen, President Bush has denied health insurance to 3.8 million kids who were due to get it under this bipartisan expansion of the Children's Health Insurance Program."
1,Says Gov. Scott Walker is openly backing a move to abolish the state retirement system and convert it to a 401(k)-style plan that will reduce pensions by at least a third for current and retired public employees
1,Two thirds of the people in Wisconsin strongly disagree with this idea of permanently taking away peoples rights to collective bargaining.
1,I co-sponsored the Rebuild America Jobs Act for transportation and infrastructure.
1,"Dubious taxpayer-funded stimulus projects in Rhode Island include $250,000 to provide digital television to the states inmate population."
0,Obama voted to support President Bush between 40 and 50 percent of the time over the past two years.
0,"Under his leadership, more people in Wisconsin have access to health care."
1,"Obama says his health care plan is ""universal."""
1,You lie! (in response to President Obama saying health reform would not insure illegal immigrants.)
1,Says that President Obama said that Small Businesses Succeed Because of Government.
1,"Over 200 years ago, the United States had declared war on Islam, and Thomas Jefferson led the charge!"
0,"Says if elected, he would be the first Mayor who lives east of 82nd."
1,"So that 2005 energy bill was a big step backwards on the path to clean, renewable energy. That's why I voted against it."
0,"Charlie Crist ""bizarrely vetoed"" $9.7 million for a teaching hospital at the University of Florida ""despite having previously argued the budget request had merit."""
0,John McCains chief economic adviser during the 08 race estimated that Trumps promises would cause America to lose 3.5 million jobs.
0,Says New Hampshire has the third-highest property tax in the country.
1,Its coming. Nobody can stop this train.
0,"Romney used to favor gun control, and said he didn't want to go back to Reagan-Bush."
1,Republicans have already cut our neighborhood public schools three budgets in a row.
1,The incidents of threats against (President Barack Obama) are greater than for any other president in modern times.
1,Says she is saving ratepayers $6 million/year.
0,"Says the State Department spent $630,000 to get 2 million Facebook Likes."
1,Says scientists are in dispute over whether being gay is a choice.
0,"The average South Korean is3 inches taller than the average North Korean, a huge gulag."
1,Virginia House Speaker Bill Howell is allied to group pushing MIXED SEX BATHROOMS in Stafford Schools.
1,"Today, you cant rely on (the retirement fund for public employees), its not funded."
0,"UW-Madison spent down reserves as it was told to do two years ago and, facing new state budget cuts, has no more reserves to spend down."
0,Says George LeMieux was one of two Republicans who voted for President Barack Obamas jobs bill.
0,"After filing a lawsuit in Rhode Island, we reached an agreement with state agencies that resulted in more voters being registered in the first full month after our lawsuit than in the entire previous two-year reporting period."
1,"Says U.S. Rep. Nancy Pelosi said, Employers cutting hours is a good thing. It then gives that person time to pursue their dreams and passions."
1,Says Jonathan Gruber was some adviser who never worked on our staff.
1,"When the Affordable Care Act was signed, 17 million American children had a pre-existing condition and were uninsurable."
0,"In 40 years of broadcast, I have never endorsed any candidate."
1,"In the case of General Motors, the (Bush) administration wrote a check without asking for any conditions of change."
0,"If you go back to 1999, Wayne LaPierre testified on behalf of the NRA that background checks were appropriate and should be done."
1, ... following World War II war crime trials were convened. The Japanese were tried and convicted and hung for war crimes committed against American POWs. Among those charges for which they were convicted was waterboarding.
1,The U.S. Patent and Trademark Office received zero complaints about the Washington Redskins name.
1,"In the House health care bill, ""Something like 2 percent of the people would [be] eligible even to get the public option."""
1,The proportion of Rhode Islanders entering substance abuse treatment primarily due to marijuana use has reached its highest point in 20 years.
0,Fox News is banned in Canada because it violatesa law thatprevents news channels from lying to their viewers.
1,"State budget cuts for local schools resulted in nearly 4,000 educator layoffs"
0,"We reduced the government workforce by 13,000, 11 percent, during my eight years."
1,"Despite what you may have heard about Wisconsins finances, Wisconsin is on track to have a budget surplus this year."
1,Some doctors say Ebola can be transmitted through the air by a sneeze or some cough.
0,Mark Warner voted for nearly $1 trillion in new taxes and $7 trillion in new debt.
1,"A Congressional Budget Office report says President Barack Obamas executive order to raise the minimum wage for new federal contract workers will cost the economy 500,000 jobs."
1,U.S. military involvement in Libya allowed thousands of surface-to-air missiles to fall into the hands of radical Islamists.
0,There is not a single documented case of abuse of the bulk metadata collectionprogram.
1,There are places in America that are among the most dangerous in the world. You go to places like Oakland. Or Ferguson. The crime numbers are worse. Seriously.
0,"Says Canada has one-tenth of our populationyet it issues far more high-skilled visas (more than 150,000) yearly than we do (65,000)."
1,"The law says ... when a police officer stops you, do whatever he says and then deal with it later."
1,"Ryan Sittons company accepted over $650,000 in Obama stimulus dollars."
1,Del. Ben Chafin took money away from Southwest Virginia schools while votingto build a politicians palace.
0,Too many tattoos on visible body parts keepsome applicants out of the military.
0,"Tommy Thompson is the father of welfare reform, creating the groundbreaking Wisconsin Works program in Wisconsin that became the model for national and international reforms."
0,"In Rhode Island today, 25 percent of our households either dont have a bank account at all, or they have a bank account and theyre still relying on high-cost financial services like payday loans, pawn shop check cashing and so on."
1,"Amniocentesis, does, in fact, result more often than not in this country in abortion."
0,"We created 800,000 new jobs, we cut the unemployment rate almost in half and today New York State has more private sector jobs than it has ever had in its history"
0,Fox News uses photo of a married couple promoting traditional marriage and the photo is actually of a same-sex couple.
0,On the propriety of budget reconciliation.
0,"The Dolphins stadium renovation will create more than 4,000 new local jobs."
1,Floridas regulations on the payday lending industry are stronger than almost any other state.
1,"Says climate scientist James Hansen says we have until perhaps 50 years from now, or maybe a little longer and at that point, we are looking at 10, 20, 30 feet of sea-level rise."
1,Weve used (generally accepted accounting principles) here in this building the last two years.
0,"91 percent of Latinos support the DREAM Act, which allows undocumented youth to attend college, but Marco Rubio opposes it."
1,Says there were only about eight or 10 inflammatory sentences in his newsletters.
1,Says he never said he would keep education funding the same.
1,Says the number-one source of illegal immigration is people legally coming to the United States on a tourist visa or a student visa and then disappearing into the population and never being heard from again.
1,"For the past year, I was censored and muzzled."
1,"You have 200,000 to 400,000 military veterans on the street in this country on any given day."
1,Rosalyn Dance voted against President Obamas Medicaid expansion.
1,"In Florida, illegal immigration costs taxpayers nearly $4 billion (a year). This amounts to $700 for every household in Florida."
0,"To give the proposed economic stimulus plan some perspective, ""if you started the day Jesus Christ was born and spent $1 million every day since then, you still wouldnt have spent $1 trillion."""
1,"Says its not possible for some Wisconsin residents to watch Packers games, theyre forced to watch Viking games, so he got a law passed to fix the problem."
0,"President Obamas proposal calls for serious cuts in our own long-term carbon emissions, but China and India will still be allowed to increase their emissions."
1,"Every time the weight of that vehicle is reduced by a hundred pounds, your chances of dying are going to go up by about 5 percent. Peel three hundred pounds off youre 15 percent more likely to die in that car."
0,Says a 1915 referendum on womens right to vote went down in New Jersey. And it took the Legislature to pass it.
1,Says Donald Trumps polling numbers show that hes the highest with Hispanics that any Republican has ever been.
1,"One of the first states in the union to pass a voter ID bill was Rhode Island, 85 percent Democratic legislature."
0,Says Newt Gingrichs contract was with the lobbyists at Freddie Mac.
0,Says Hawaii Gov. Neil Abercrombie made a late-night visit to Kinkos to forge President Barack Obamas birth certificate two days before Obama unveiled it to the media.
0,McCain opposed a requirement that the government buy American-made motorcycles. And he said all buy-American provisions were quote 'disgraceful.' 
1,On the accuracy of state jobs numbers.
1,Says Debo Adegbile was nominated to serve as a judge on the U.S. Circuit Court of Appeals and was abruptly withdrawn by the administration.
0,America is No. 1one in oil and gas.
0,"As governor, I've stood up to ... the big oil companies."
0,"The Trans-Pacific Partnership was designed for China to come in, as they always do, through the back door and totally take advantage of everyone."
0,Mitt Romney received exactly zero votes in at least 12 Cuyahoga County precincts.
1,The platform of the Republican Party says deport everybody and to hell with it.
1,"Says Russ Feingold voted to raise taxes on Social Security benefits for seniors, he even tried to give Social Security benefits to illegal immigrants."
1,On whether the governor of Massachusetts should be able to appoint an interim U.S. senator
0,The law has not established whether Rhode Island public employees have property rights to their pensions.
0,"In fiscal year 2011-2012, 4,191 abortions were paid for by taxpayers via the Oregon Health Plan."
0,"Weve had 11,000 attempts to amend the Constitution since 1789."
1,Says Hillary Clintons health care plan from the 1990s had a broader provision in favor of corporate right to back out of providing contraceptive coverage than the one created by the Hobby Lobby Supreme Court decision.
0,"Health insurance premiums ""have almost doubled ... since 2000."""
0,"Among the developed nations, we are the least economically and socially mobile country in the world."
0,Nearly all of the top 50 prescribers of oxycodone in the United States are in Florida.
1,Says hes never asked for more than inflationary budget increases in his 10 budgets as Milwaukee County sheriff
1,"Says that when the Rolling Stones performed in an Austin park, they paid $25,000 to the nearby city of Rollingwood for one night of inconvenience."
0,"Since Oregons prescription-only law took effect, meth lab incidents have dropped by 96 percent and meth-related arrests by 32 percent."
1,"He (Obama) has done several things well. Most of those things are places where he changed his view from where he had during the campaign. So, for instance, he's left our troops in Iraq and they're being more successful there. He boosted our effort in Afghanistan, which is the right course to take. He did not close Guantanamo, thank heavens."
1,"By 2015, we will be sending so much interest to China that we will be paying for the entire Peoples Liberation Army."
1,"If all of the [Bush-era] tax cuts expire on schedule, the budget will be close to being balanced in four years."
1,The streetcar project proposed for downtown Milwaukee would actually take precious revenue away from the Milwaukee Public Schools.
0,"Under Obamacare, members of Congress are required to purchase their health insurance from the new exchanges."
0,Budget analysts say the looming tax hikes and spending cuts would take us into a recession and kill jobs.
0,We pay among the highest tolls in the nation for the privilege of crossing that bridge.
1,"Dark money spending in the 2016 election cycle is 10 times what it was at the same point in the 2012 election cycle, when it topped $308 million."
0,Sen. Obama has been to Iraq once.
1,Says that Tennessee law requires that schools receive half of proceeds -- $31 million per year -- from a half-cent increase in the Shelby County sales tax.
0,"Black voter turnout in 2012 exceeded the rate of white voter turnout, even in the states with the strictest voter ID laws."
1,Says Russ Feingold was the only senator to vote against Homeland Security.
0,Florida ranks last in the ratio of employees to residents...And Florida is dead last in the nation in state employee payroll expenditures per resident.
1,The five Guantanamo detainees swapped for Bowe Bergdahl are back on the battlefield.
1,Theres almost 1 million Texans who are unemployed and thats an all-time record number in our state.
0,"Do you know that, statistically, when you take the SAT a second time, one third of the people that take the SAT, even if theyve been studying, will get a lower score than they did the first time around?"
1,"As governor, Tim Kaine oversaw a huge increase in illegal immigration, a tremendous increase."
1,"The Family Research Council, according to some government agencies, is a terrorist group."
0,Each U.S. House member who voted to overhaul Social Security in 1983 was re-elected.
1,The debt comes up all the time in town meetings ... but its never asked in the debates. Its really weird. It hasnt been brought up.
0,Each day our nation pays communist China $73.9 million in interest on our debt.
1,Canadian-born Ted Cruz has had a double passport.
0,"The average homeowner spends more than $2,000 each year on energy costs more than on either real estate taxes or homeowners insurance."
0,The government is trying to now close the Lincoln Memorial for any kind of large gatherings.
0,The mosquito population in South Florida is larger than it is in many other communities in the country.
0,Says veterans disability claims backlog doubled in Obamas first term.
0,Weve got four Supreme Court justices who signed their name to a declaration that Americans have no fundamental right to self-defense.
1,Says Dow Chemical decided to build a plant in Saudi Arabia rather than Oklahoma due to the impact of environmental regulations on the supply of natural gas.
1,"Sen. Obama wants to ""enact the single largest tax increase since the Second World War."""
0,"Says that unlike Texas, Missouri has a perfect AAA credit rating."
1,"Says that in 41 states, government workers are better paid than the taxpayers who support them."
0,"Says Texas has one state inspector for every 4,500 oil and gas wells."
0,President Obama campaigned on a promise to put reproductive health care at the center of his reform plan.
1,"Barack Obama wants to ""restore"" the estate tax that George W. Bush ""repealed."""
1,The Benghazi victims were left helpless to die as Hillary Clinton soundly slept in her bed.
0,"We spend more on health care than any other country, but we're ranked 47th in life expectancy and 43rd in child mortality."
0,"State law says that once the state appraises a piece of property, they can only pay it a certain amount above appraisal."
1,"The president's plan, even after the end of its withdrawal timeline is reached, will leave in place up to 50,000 U.S. troops."
1,"Says Rep. Charles Bass supports privatizing Social Security, risking trillions more on Wall Street."
0,Says Donald Trump has supported a Canadian-style universal health care system.
1,"Of $60 billion Congress approved in response to Hurricane Sandy, only 10 percent was for disaster relief."
1,On whether Barack Obama was born in the United States.
0,"There have been multiple media reports about (Donald Trumps) business dealings with the mob, with the mafia."
0,Chesterfield has eliminated more positions from its general government operations than the Commonwealth has from the entire state government since (fiscal) 2009.
0,Georgia residents file the most insurance claims for lightning strikes in the country.
0,Says the United States does not trade as much as other developed nations.
0,Three of our cities are among the top five worst cities in the U.S. for asthma.
0,The NCAA will get billions from the mens basketball tournament. Players get a trophy.
0,Department of Education officials investigating Virginia Tech shootings have not once gotten into the car and driven down to Blacksburg to talk to the police chief or the university president or to anyone else.
0,"Politician Reid Ribble wants to phase out Social Security, forcing Wisconsin seniors to fend for themselves."
0,Rhode Island continues to have the highest rates of substance abuse in the country.
1,"Every time weve cut taxes, revenues have gone up, the economy has grown."
0,"The Congressional Budget Office, a nonpartisan office, did an analysis and said that passing comprehensive immigration reform will reduce the federal deficit by $200 billion over the next decade."
1,The congressional district for Miami-Dade and Broward counties has a staggering drop-out rate of almost 61 percent.
0,Liberty University students were mandated to attend Sen. Ted Cruzs presidential announcement or they would be fined.
1,Russ Feingold has not worked anywhere outside of politics.
0,Americas wealthiest 25 percent pay 86 percent of total income taxes. Wealthiest 5 percent pay 60 percent of total income taxes.
0,"From 05 to 09, weve had 1,100 soldiers commit suicide, one every 36 hours."
1,"Late changes to the Arizona immigration law ""lay to rest questions over the possibility of racial profiling."""
1,In Virginia there has been a billion dollars in surplus over the last three years. The legislature has spent less than 1 percent of that on roads.
1,"Obama ""won health care for 150,000 people."""
0,"In 2008, tourism brought in $38 billion dollars and supported more than 300,000 jobs in the state of New Jersey."
0,We lost more jobs in this great recession than the last four recessions combined.
1,"Obama plans ""a tax increase for everyone earning more than $42,000 a year."""
0,Im not a conspiracy theorist and I never allow conspiracy theorists on my program.
0,We've got some 37-million of our fellow citizens who are living in poverty; about 12-million or 13-million are children.
1,"Says unemployment in Trenton is twice as much as what we see in every other area of the state and, as a result, we have seen an increase in crime."
1,"Says Marco Rubio sold a home to a chiropractor who had been lobbying him on automobile insurance legislation and once he sold the home, for $380,000 cash, the speakers position on the issue changed."
0,African-Americans are more likely to be arrested by police and sentenced to longer prison terms for doing the same thing that whites do.
1,Says Rep. Jim Renacci was trying to leave town for the holidays without extending your payroll tax cut.
0,"In its current state, this bill is the most restrictive voter ID legislation in the nation."
1,"Bill Nelson voted for a ban on millions of commonly owned firearms, which included many popular hunting and target rifles."
1,President Obama has spent over $2 million in legal fees defending lawsuits about his birth certificate.
1,The majority of revenue generated by a proposed Kenosha casino would be sent to the Seminole tribe in Florida.
1,I am the first Latina to run for governor of Texas.
1,Right now the Tea Party polls higher than the Republicans and the Democrats.
1,Says Milwaukee County Executive Chris Abele once proposed a plan to end county funding to homeless shelters.
1,Only 25 percent of what people buy is subject to Rhode Islands sales tax.
0,John McCain said last year he didn't know of a solution to the mortgage crisis.
0,Farouk is on fire.
1,Democrats in the Legislature in 2009 voted for various pork projects including a $5 million scoreboard for the Milwaukee Bucks.
0,We send a billion dollars to foreign countries every day because of our addiction to foreign oil.
0,Says Marco Rubio voted against the bipartisan Violence Against Women Act.
1,I didnt support Sonia Sotomayor.
1,"Phoenix, Arizona, is the No. 2 kidnapping capital of the world."
1,Only one president has ever cut Medicare for seniors in this country . . . Barack Obama.
1,Cell phone numbers go public this month.
0,"(John) Kasich was the architect who balanced the budget, cut spending, created a surplus, igniting record job creation."
1,This is a test of the fact-checking widget.
0,Rhode Islands legislature is the strongest in the country.
1,Obamacare puts the federal government between you and your doctor.
1,"By allowing brewpubs to sell beer, Georgia could become like Mexico with only a couple of manufacturers controlling all aspects of market."
1,Teachers were not involved in developing the Common Core State Standards.
1,"During the 2005 fight over Social Security, there were noisy demonstrations but they were outside the events, and opponents were not disruptive crowds booed lines they didnt like, but that was about it."
0,Pollsters saydont actually believe our own data and Gallup stopped primary polling because they dont trust their methodology.
1,"I was among the earliest to criticize the rush to war (in Iraq), and yes, even before the war ever started."
1,We have no idea what is contained in [electronic cigarette] vapor.
0,Says Obama has flip-flopped on public campaign financing.
1,The Pell bridge is a tourism bridge essentially and not a commuter bridge.
1,"And, you know, our first president and our first commander in chief prayed every day. He had a field manual of prayers."
1,Says Rep. Jon Runyan voted to redefine rape.
0,"If you dont buy cigarettes at your local supermarket, your grocery bill wont go up a dime. The same is true of the sugary drink tax. If passed, you can avoid paying the tax by not buying sugary drinks."
1,SaysJosh Mandels campaign is under FBI investigation
1,We dont show people playing these games. We dont show them winning playing the video lottery games.
1,Says Ocean Spray is moving its Bordentown processing facility to Pennsylvania largely because of costs associated with the Regional Greenhouse Gas Initiative.
0,"This town (Wilmington, Ohio) hasnt taken any money from the government. They dont want any money from the government."
1,"On the last night of the General Assembly, by 11 oclock 95 to 98 percent of the business was done. So we really didnt have that late-night session. We were just holding on one bill."
0,Says Newt Gingrich co-sponsored a bill with Nancy Pelosi that would have given $60 million a year to a U.N. program supporting Chinas brutal one-child policy.
0,Says proposed teacher contract would layer on more restrictive rules.
1,All private healthcare plans must conform to government rules to participate in a Healthcare Exchange.
0,"Says as Co-Chair of the Joint Ways Means Committee, I secured the key piece of funding for the Portland-Milwaukie Light Rail project bridge."
0,"The Obama administration notified Poland and the Czech Republic about cancellation of major missile-defense facilities ""at the last minute in midnight phone calls."""
1,The Americans for Tax Reform pledge relates to new taxes that were going to be initiated by legislative action.
1,"Poor people go to a ""payday lender...and they pay 300, 400, 500 percent interest."""
0,"President Obama will now own 60 percent of GM, and his union buddies will own almost 20 percent."
0,"Just days ago, Irans Supreme Leader (Ali) Khamenei, who will oversee implementation of this agreement, was calling Israel a rabid dog and accusing the United States of war crimes."
0,"The first (state) budget that came out of our Republican leadership slashed funding to Planned Parenthood...It resulted in the reduction of hours, the elimination of days, elimination of access to women in my city and all over my state."
0,Just about half of rural hospitals operate in the red in Virginia. They operate at a loss.
0,Says Scott Brown co-sponsored legislation to let employers deny women coverage for birth control.
1,"In North Carolina, they used stimulus money to hire one new state worker. His job, apply for more stimulus funds from the taxpayers by the way of the federal government."
1,There are more oil rigs in operation in the United States than the rest of the world combined.
0,Says Congressmen Paul Ryan and Todd Akin co-sponsored legislation to limit federal funding for abortion to victims of forcible rape.
0,Cuyahoga County passed a program to guarantee a college savings account for every single child who enters kindergarten in this county -- the first county in the United States to do so.
1,"In Oregon, 12,808 people were arrested for marijuana-related crimes in 2012."
1,"The Baucus bill ""contains provisions that would send massive federal subsidies directly to both private insurance plans and government-chartered cooperatives that pay for elective abortion."""
0,The House of Representatives does not have a prochoice majority.
1,"Says that Mitt Romney, while he was in Arizona, said he believes the states SB 1070 immigration law should be the model for national immigration laws."
0,On letting Occupy Atlanta protesters stay in Woodruff Park.
1,"Bill McCollum ""served as a lobbyist whose clients enabled mortgages for illegal immigrants."""
1,"For every 33 pregnant women that walk into a Planned Parenthood clinic, 32 receive an abortion."
1,2008: Unions Spent $400 Million to Elect Obama.
0,The new Ukrainian government introduced a law abolishing the use of languages other than Ukrainian in official circumstances.
0,"The federal government is spending $46,000 a year per family (or group of four) and could balance its budget by dropping that to $30,000."
1,Says Obama was in New York City the same day as Israeli Prime Minister Benjamin Netanyahu but went on a TV show instead of meeting with him.
1,Says the national health care law puts federal bureaucrats between an American citizen and her doctor.
1,Says Democrats cut $35 million from the state budget for Information Technology improvements.
1,"The people who were running the budget, in the Corzine years, decided to steal from the unemployment trust fund. As did other Governors before. We simply dont do that, havent done it, and wont permit it."
1,A North Carolina study proves that probably over a million people voted twice in (the 2012) election.
0,Says Senate candidate Katie McGinty made thousands from companies she previously regulated.
0,Our economy actually shrank during the last three months of 2012.
1,Everything I have said (on the campaign trail) has been factually accurate.
0,"There are cities and counties in Georgia that dont have websites, and where elected officials dont have email addresses."
1,Says a $12.5 million incentive deal she approved for Abbott Laboratories contained strong protections for taxpayers if job creation goals were not met.
0,Saudi Arabia is the only Muslim country out of 47 Muslim-majority countries where women cannot get licenses to drive.
1,Says he saw videotape of the people taking the money off the plane to pay ransom to Iran for hostages.
0,There will be no public funding for abortion in this legislation.
1,"Says Sidney Blumenthal wrote that the Benghazi attack was almost certainly preventable. Clinton was in charge of the State Department, and it failed to protect U.S. personnel and an American consulate in Libya."
1,No Bridge to Nowhere could occur.
1,Im the only candidate for governor whos rolled out any policies so far.
0,"The Trans-Pacific trade deal could cost America 448,000 more jobs."
1,Says the first word spoken from the moon was Houston.
1,The decision to cancel the trademark of the Washington Redskins is not the Patent and Trademark Office. This is Barack Obama.
0,A congressional laundry closed due to the partial government shutdown.
1,Says Charlie Crist implemented Jeb Bushs A+ Plan.
1,"New Jersey today has fewer employees in state government than it had when Christie Whitman left office in January of 2001, and I think thats good. And we did it without any layoffs. We did it through attrition."
0,Polls show that 96 percent of New Jerseyans and 95 percent of gun households in the state support expanding background checks to keep guns away from those who shouldnt have them.
0,"For the first time in more than a decade, imports accounted for less than half of (the oil) we consumed."
1,"Says Connie Mack IV co-sponsored a bill to take a third of the Social Security Trust Fund ... give it in individual accounts to the senior citizens, who then were to invest it in the stock market."
1,Says theres not much evidence to suggest that people have (contributed to global warming) or can do very much to change anything.
1,A 5-cent charge on paper bags is a tax.
1,Austin is burdened by the fastest-growing tax increases of any major city in the nation.
1,Says we could have saved ourselves the cost of building the Powell Butte water reservoir.
1,Says sixty-two percent of small businesses over the last five years went under because they couldnt pay their health care bills.
0,States with the highest gun ownership rates also have the highest suicide rates.
1,Says Oregon is one of only three states that allow the use of gillnets on inland waters.
1,"As a result of Obamacare, we are becoming something of a part-time employment country."
1,Texas is the state that has now gone the longest without electing a Democrat statewide.
1,"Says nobody in higher education believes Gov. Rick Perrys proposal to serve up $10,000 college degrees is possible."
0,The people in Massachusetts like (the state health care plan) by about a 3-1 margin.
1,Says Milwaukee County Executive Chris Abele is a billionaire.
0,"Our small staff of 51 is still fewer than we had a decade ago, yet our caseload -- like that of other courts -- has grown."
0,Attorney General Roy Cooper refuses to do his job by not defending House Bill 2 in a lawsuit.
0,Americans spend 6.1 billion hours a year complying with tax law. It costs us $163 billion to comply with our tax laws annually.
1,FACT: Nothing in #Obamacare forces people out of their health plans.
0,Says abortions are decreasing.
1,Brazil got off oil in the last 30 years.
0,"In 2007, the top 1 percent of all income earners in the United States made 23.5 percent of all income, which is more than the entire bottom 50 percent."
1,"In Florida, theyre already talking about how the Ryan-Romney plan will end Medicare and replace it with a voucher."
1,Commerce Secretary nominee John Bryson appears to endorse world government.
1,Says Alex Sinks plans for governor include $12.5 billion in new spending.
0,"In 1960, we spent more than 3 percent of our GDP on infrastructure projects like the Interstate Highway. Today we spend less than 1 percent of our GDP on these vital investments."
0,"During his tenure as mayor, he saw Houstons crime rates drop to the lowest levels in more than 25 years."
1,"In 2009, the state Legislature passed more than $5 billion in tax increases."
1,The average cost for health insurance in Florida went from about $600 a month for an individual to about $150 a month.
0,Says Mitt Romney flip-flopped on abortion.
1,Says Hillary Clinton abided by the ethics agreement between the Clinton Foundation and the Obama administration.
0,Says Central Texas river water sent to downstream rice farmers in 2011 equaled about three years worth of Austins water use.
1,Supreme Court nominee Merrick Garland voted to uphold D.C.s ban on handguns.
0,Unfortunately we have documented instances where people defecated in the (Statehouse) building.
0,"Harambe received 15,000 votes in the presidential election."
0,A record number of immigrants not from Mexico are being apprehended at the border.
1,On resigning from the Texas Railroad Commission.
0,Says he followed state law and the precedent of other Massachusetts governors when he erased electronic communications as he left office.
0,Sixty percent of the auto thefts that we have in (St. Petersburg) are caused by people leaving their keys in the car.
0,"In Hawaii, ""they don't have a history of throwing incumbents out of office."""
0,Wisconsins non-discrimination law doesnt protect members of the trans-gender community.
1,Perry pushed for a law that lets insurance companies raise homeowners rates without having to justify the increase.
1,Qataris dont really work.
1,On the Trans-Pacific Partnership.
0,The health insurance plan that (members of Congress) have is no different than any other federal employees in the United States government.
1,"When he took office in 2009, President Barack Obama had the biggest Democratic majorities in Congress since Lyndon Johnson."
1,"If you make more than $250,000 a year you only really take home about $125,000."
1,"When Mitt Romney chose Paul Ryan as his vice-presidential running mate, that was the end of Romneys chances to win."
0,A 50-50 public-private split for paying for a new Milwaukee Bucks arena would be much better -- in terms of the portion of the public financing -- than most of the other arena projects done around the country.
0,"Three out of the 18 benchmarks of the (GAO) have been fulfilled. Even among Republican math, that is a failing grade."
1,"I was totally against the war in Iraq, saying for many years that it would destabilize the Middle East."
1,"The most likely triggering cause of (microcephaly) is the DTaP shot, a vaccine that had been recently mandated by the Brazilian government to be injected into pregnant women."
1,"Says that since lawmakers acted, we have 130 new businesses across Texas doing helicopter hog hunts."
1,"UPS left 15,000 employees spouses without health insurance and told them to, go on an exchange with no employer subsidy."
0,Some businesses in Oregon are having to shrink back their businesses as a result of the law.
1,"Says that with President Obamas re-election, state and federal income tax rates for some taxpayers will rise to roughly 65 percent."
1,"Obama says Iran is a 'tiny' country, 'doesn't pose a serious threat.'"
1,There's no rationing in any of these bills.
